lemma,pos,rank,form_text,morphology,is_primary
womöglich,ADV,2626,womöglich,lemma,True
versehen,VERB,2627,versehen,lemma,True
versehen,VERB,2627,versah,preterite_3sg,False
versehen,VERB,2627,versehen,participle_ii,False
Davis,NOUN,2628,Davis,lemma,True
Phase,NOUN,2629,Phase,lemma,True
Phase,NOUN,2629,Phase,genitive_singular,False
Phase,NOUN,2629,Phasen,nominative_plural,False
Sitzung,NOUN,2630,Sitzung,lemma,True
Sitzung,NOUN,2630,Sitzung,genitive_singular,False
Sitzung,NOUN,2630,Sitzungen,nominative_plural,False
Führung,NOUN,2631,Führung,lemma,True
Führung,NOUN,2631,Führung,genitive_singular,False
Führung,NOUN,2631,Führungen,nominative_plural,False
Besucher,NOUN,2632,Besucher,lemma,True
Besucher,NOUN,2632,Besuchers,genitive_singular,False
Besucher,NOUN,2632,Besucher,nominative_plural,False
Unterlage,NOUN,2633,Unterlage,lemma,True
Unterlage,NOUN,2633,Unterlage,genitive_singular,False
Unterlage,NOUN,2633,Unterlagen,nominative_plural,False
Palast,NOUN,2634,Palast,lemma,True
Palast,NOUN,2634,Palastes,genitive_singular,False
Palast,NOUN,2634,Paläste,nominative_plural,False
aufspüren,VERB,2635,aufspüren,lemma,True
aufspüren,VERB,2635,spürte auf,preterite_3sg,False
aufspüren,VERB,2635,aufgespürt,participle_ii,False
lehnen,VERB,2636,lehnen,lemma,True
lehnen,VERB,2636,lehnte,preterite_3sg,False
lehnen,VERB,2636,gelehnt,participle_ii,False
wovor,ADV,2637,wovor,lemma,True
ausrichten,VERB,2638,ausrichten,lemma,True
ausrichten,VERB,2638,richtete aus,preterite_3sg,False
ausrichten,VERB,2638,ausgerichtet,participle_ii,False
stan,VERB,2639,stan,lemma,True
stan,VERB,2639,stand,preterite_3sg,False
stan,VERB,2639,gestanden,participle_ii,False
englisch,ADJ,2640,englisch,lemma,True
Lärm,NOUN,2641,Lärm,lemma,True
Lärm,NOUN,2641,Lärms,genitive_singular,False
Lärm,NOUN,2641,Lärme,nominative_plural,False
irgendwer,PRON,2642,irgendwer,lemma,True
Netz,NOUN,2643,Netz,lemma,True
Netz,NOUN,2643,Netzes,genitive_singular,False
Netz,NOUN,2643,Netze,nominative_plural,False
Humor,NOUN,2644,Humor,lemma,True
Humor,NOUN,2644,Humors,genitive_singular,False
Humor,NOUN,2644,Humoren,nominative_plural,False
Aktion,NOUN,2645,Aktion,lemma,True
Aktion,NOUN,2645,Aktion,genitive_singular,False
Aktion,NOUN,2645,Aktionen,nominative_plural,False
international,ADJ,2646,international,lemma,True
krank,ADJ,2647,krank,lemma,True
ausreden,VERB,2648,ausreden,lemma,True
ausreden,VERB,2648,redete aus,preterite_3sg,False
ausreden,VERB,2648,ausgeredet,participle_ii,False
Symbol,NOUN,2649,Symbol,lemma,True
Symbol,NOUN,2649,Symbols,genitive_singular,False
Symbol,NOUN,2649,Symbole,nominative_plural,False
Widerstand,NOUN,2650,Widerstand,lemma,True
Widerstand,NOUN,2650,Widerstands,genitive_singular,False
Widerstand,NOUN,2650,Widerstände,nominative_plural,False
einzeln,PRON,2651,einzeln,lemma,True
Studio,NOUN,2652,Studio,lemma,True
Studio,NOUN,2652,Studios,genitive_singular,False
Studio,NOUN,2652,Studios,nominative_plural,False
Hausaufgabe,NOUN,2653,Hausaufgabe,lemma,True
Hausaufgabe,NOUN,2653,Hausaufgabe,genitive_singular,False
Hausaufgabe,NOUN,2653,Hausaufgaben,nominative_plural,False
engagieren,VERB,2654,engagieren,lemma,True
engagieren,VERB,2654,engagierte,preterite_3sg,False
engagieren,VERB,2654,engagiert,participle_ii,False
bescheuert,ADJ,2655,bescheuert,lemma,True
Teller,NOUN,2656,Teller,lemma,True
Teller,NOUN,2656,Tellers,genitive_singular,False
Teller,NOUN,2656,Teller,nominative_plural,False
Mädel,NOUN,2657,Mädel,lemma,True
Mädel,NOUN,2657,Mädels,genitive_singular,False
Mädel,NOUN,2657,Mädel,nominative_plural,False
servieren,VERB,2658,servieren,lemma,True
servieren,VERB,2658,servierte,preterite_3sg,False
servieren,VERB,2658,serviert,participle_ii,False
Stecking,NOUN,2659,Stecking,lemma,True
Stecking,NOUN,2659,Stecking,genitive_singular,False
Stecking,NOUN,2659,Steckinge,nominative_plural,False
Aussicht,NOUN,2660,Aussicht,lemma,True
Aussicht,NOUN,2660,Aussicht,genitive_singular,False
Aussicht,NOUN,2660,Aussichten,nominative_plural,False
Wäsche,NOUN,2661,Wäsche,lemma,True
Wäsche,NOUN,2661,Wäsche,genitive_singular,False
Wäsche,NOUN,2661,Wäschen,nominative_plural,False
klettern,VERB,2662,klettern,lemma,True
klettern,VERB,2662,kletterte,preterite_3sg,False
klettern,VERB,2662,geklettert,participle_ii,False
Rätsel,NOUN,2663,Rätsel,lemma,True
Rätsel,NOUN,2663,Rätsels,genitive_singular,False
Rätsel,NOUN,2663,Rätsel,nominative_plural,False
gewähren,VERB,2664,gewähren,lemma,True
gewähren,VERB,2664,gewährte,preterite_3sg,False
gewähren,VERB,2664,gewährt,participle_ii,False
Hundert,NOUN,2665,Hundert,lemma,True
Hundert,NOUN,2665,Hundert,genitive_singular,False
Hundert,NOUN,2665,Hunderte,nominative_plural,False
korrigieren,VERB,2666,korrigieren,lemma,True
korrigieren,VERB,2666,korrigierte,preterite_3sg,False
korrigieren,VERB,2666,korrigiert,participle_ii,False
Bibel,NOUN,2667,Bibel,lemma,True
Bibel,NOUN,2667,Bibel,genitive_singular,False
Bibel,NOUN,2667,Bibeln,nominative_plural,False
reißen,VERB,2668,reißen,lemma,True
reißen,VERB,2668,riss,preterite_3sg,False
reißen,VERB,2668,gerissen,participle_ii,False
Kultur,NOUN,2669,Kultur,lemma,True
Kultur,NOUN,2669,Kultur,genitive_singular,False
Kultur,NOUN,2669,Kulturen,nominative_plural,False
Bibliothek,NOUN,2670,Bibliothek,lemma,True
Bibliothek,NOUN,2670,Bibliothek,genitive_singular,False
Bibliothek,NOUN,2670,Bibliotheken,nominative_plural,False
hinsetzen,VERB,2671,hinsetzen,lemma,True
hinsetzen,VERB,2671,hinsetzte,preterite_3sg,False
hinsetzen,VERB,2671,hingesetzt,participle_ii,False
zurückkommen,VERB,2672,zurückkommen,lemma,True
zurückkommen,VERB,2672,kam zurück,preterite_3sg,False
zurückkommen,VERB,2672,zurückgekommen,participle_ii,False
süß,ADJ,2673,süß,lemma,True
absolut,ADJ,2674,absolut,lemma,True
Höhe,NOUN,2675,Höhe,lemma,True
Höhe,NOUN,2675,Höhe,genitive_singular,False
Höhe,NOUN,2675,Höhen,nominative_plural,False
auswählen,VERB,2676,auswählen,lemma,True
auswählen,VERB,2676,wählte aus,preterite_3sg,False
auswählen,VERB,2676,ausgewählt,participle_ii,False
Spielzeug,NOUN,2677,Spielzeug,lemma,True
Spielzeug,NOUN,2677,Spielzeugs,genitive_singular,False
Spielzeug,NOUN,2677,Spielzeuge,nominative_plural,False
notwendig,ADV,2678,notwendig,lemma,True
Toter,NOUN,2679,Toter,lemma,True
Toter,NOUN,2679,Toten,genitive_singular,False
Toter,NOUN,2679,Tote,nominative_plural,False
Deck,NOUN,2680,Deck,lemma,True
Deck,NOUN,2680,Decks,genitive_singular,False
Deck,NOUN,2680,Decks,nominative_plural,False
scheißegal,ADV,2681,scheißegal,lemma,True
höchstens,ADV,2682,höchstens,lemma,True
heimlich,ADV,2683,heimlich,lemma,True
darunter,ADV,2684,darunter,lemma,True
außen,ADV,2685,außen,lemma,True
Ladung,NOUN,2686,Ladung,lemma,True
Ladung,NOUN,2686,Ladung,genitive_singular,False
Ladung,NOUN,2686,Ladungen,nominative_plural,False
zurückgeben,VERB,2687,zurückgeben,lemma,True
zurückgeben,VERB,2687,gab zurück,preterite_3sg,False
zurückgeben,VERB,2687,zurückgegeben,participle_ii,False
sterben,VERB,2688,sterben,lemma,True
sterben,VERB,2688,starb,preterite_3sg,False
sterben,VERB,2688,gestorben,participle_ii,False
Lhren,VERB,2689,Lhren,lemma,True
Spielche,VERB,2690,Spielche,lemma,True
Fahrrad,NOUN,2691,Fahrrad,lemma,True
Fahrrad,NOUN,2691,Fahrrads,genitive_singular,False
Fahrrad,NOUN,2691,Fahrräder,nominative_plural,False
Nutt,ADJ,2692,Nutt,lemma,True
Rauch,NOUN,2693,Rauch,lemma,True
Rauch,NOUN,2693,Rauchs,genitive_singular,False
Rauch,NOUN,2693,Räuche,nominative_plural,False
verschieden,PRON,2694,verschieden,lemma,True
schmutzig,ADV,2695,schmutzig,lemma,True
Kamsen,VERB,2696,Kamsen,lemma,True
Paig,ADJ,2697,Paig,lemma,True
Betty,NOUN,2698,Betty,lemma,True
Betty,NOUN,2698,Betty,genitive_singular,False
Betty,NOUN,2698,Bettys,nominative_plural,False
Hubschrauber,NOUN,2699,Hubschrauber,lemma,True
Hubschrauber,NOUN,2699,Hubschraubers,genitive_singular,False
Hubschrauber,NOUN,2699,Hubschrauber,nominative_plural,False
abschalten,VERB,2700,abschalten,lemma,True
abschalten,VERB,2700,schaltete ab,preterite_3sg,False
abschalten,VERB,2700,abgeschaltet,participle_ii,False
wüssen,VERB,2701,wüssen,lemma,True
wüssen,VERB,2701,wusste,preterite_3sg,False
wüssen,VERB,2701,gewusst,participle_ii,False
erstmal,ADV,2702,erstmal,lemma,True
haben,AUX,2703,haben,lemma,True
haben,AUX,2703,hatte,preterite_3sg,False
haben,AUX,2703,gehabt,participle_ii,False
Konto,NOUN,2704,Konto,lemma,True
Konto,NOUN,2704,Kontos,genitive_singular,False
Konto,NOUN,2704,Konten,nominative_plural,False
laufend,ADJ,2705,laufend,lemma,True
Haken,NOUN,2706,Haken,lemma,True
Haken,NOUN,2706,Hakens,genitive_singular,False
Haken,NOUN,2706,Haken,nominative_plural,False
Munition,NOUN,2707,Munition,lemma,True
Munition,NOUN,2707,Munition,genitive_singular,False
Munition,NOUN,2707,Munitionien,nominative_plural,False
chinesisch,ADJ,2708,chinesisch,lemma,True
bevorzugen,VERB,2709,bevorzugen,lemma,True
bevorzugen,VERB,2709,bevorzugte,preterite_3sg,False
bevorzugen,VERB,2709,bevorzugt,participle_ii,False
Anzeichen,NOUN,2710,Anzeichen,lemma,True
Anzeichen,NOUN,2710,Zeichens,genitive_singular,False
Anzeichen,NOUN,2710,Anzeichen,nominative_plural,False
abschneiden,VERB,2711,abschneiden,lemma,True
abschneiden,VERB,2711,schnitt ab,preterite_3sg,False
abschneiden,VERB,2711,abgeschnitten,participle_ii,False
quälen,VERB,2712,quälen,lemma,True
quälen,VERB,2712,quälte,preterite_3sg,False
quälen,VERB,2712,gequält,participle_ii,False
Hintergrund,NOUN,2713,Hintergrund,lemma,True
Hintergrund,NOUN,2713,Hintergrundes,genitive_singular,False
Hintergrund,NOUN,2713,Hintergründe,nominative_plural,False
Lunge,NOUN,2714,Lunge,lemma,True
Lunge,NOUN,2714,Lunge,genitive_singular,False
Lunge,NOUN,2714,Lungen,nominative_plural,False
übertragen,VERB,2715,übertragen,lemma,True
übertragen,VERB,2715,übertrug,preterite_3sg,False
übertragen,VERB,2715,übertragen,participle_ii,False
treu,ADJ,2716,treu,lemma,True
entschließen,VERB,2717,entschließen,lemma,True
entschließen,VERB,2717,entschloss,preterite_3sg,False
entschließen,VERB,2717,entschlossen,participle_ii,False
keiner,PRON,2718,keiner,lemma,True
genial,ADV,2719,genial,lemma,True
Bericht,NOUN,2720,Bericht,lemma,True
Bericht,NOUN,2720,Berichts,genitive_singular,False
Bericht,NOUN,2720,Berichte,nominative_plural,False
schnappen,VERB,2721,schnappen,lemma,True
schnappen,VERB,2721,schnappte,preterite_3sg,False
schnappen,VERB,2721,geschnappt,participle_ii,False
Werkzeug,NOUN,2722,Werkzeug,lemma,True
Werkzeug,NOUN,2722,Werkzeugs,genitive_singular,False
Werkzeug,NOUN,2722,Werkzeuge,nominative_plural,False
Raumschiff,NOUN,2723,Raumschiff,lemma,True
Raumschiff,NOUN,2723,Raumschiffs,genitive_singular,False
Raumschiff,NOUN,2723,Raumschiffe,nominative_plural,False
zunächst,ADV,2724,zunächst,lemma,True
typisch,ADJ,2725,typisch,lemma,True
Leben,VERB,2726,Leben,lemma,True
Leben,VERB,2726,lebte,preterite_3sg,False
Leben,VERB,2726,gelebt,participle_ii,False
abwarten,VERB,2727,abwarten,lemma,True
abwarten,VERB,2727,wartete ab,preterite_3sg,False
abwarten,VERB,2727,abgewartet,participle_ii,False
Herausforderung,NOUN,2728,Herausforderung,lemma,True
Herausforderung,NOUN,2728,Herausforderung,genitive_singular,False
Herausforderung,NOUN,2728,Herausforderungen,nominative_plural,False
Poirot,VERB,2729,Poirot,lemma,True
umso,ADV,2730,umso,lemma,True
unhöflich,ADV,2731,unhöflich,lemma,True
attraktiv,ADV,2732,attraktiv,lemma,True
Rezept,NOUN,2733,Rezept,lemma,True
Rezept,NOUN,2733,Rezepts,genitive_singular,False
Rezept,NOUN,2733,Rezepte,nominative_plural,False
widerlich,ADV,2734,widerlich,lemma,True
Schicht,NOUN,2735,Schicht,lemma,True
Schicht,NOUN,2735,Schicht,genitive_singular,False
Schicht,NOUN,2735,Schichten,nominative_plural,False
kochen,VERB,2736,kochen,lemma,True
kochen,VERB,2736,kochte,preterite_3sg,False
kochen,VERB,2736,gekocht,participle_ii,False
malen,ADV,2737,malen,lemma,True
vorkommen,VERB,2738,vorkommen,lemma,True
vorkommen,VERB,2738,kam vor,preterite_3sg,False
vorkommen,VERB,2738,vorgekommen,participle_ii,False
positiv,ADV,2739,positiv,lemma,True
Modell,NOUN,2740,Modell,lemma,True
Modell,NOUN,2740,Modells,genitive_singular,False
Modell,NOUN,2740,Modelle,nominative_plural,False
grausam,ADV,2741,grausam,lemma,True
zurückholen,VERB,2742,zurückholen,lemma,True
zurückholen,VERB,2742,holte zurück,preterite_3sg,False
zurückholen,VERB,2742,zurückgeholt,participle_ii,False
Ehefrau,NOUN,2743,Ehefrau,lemma,True
Ehefrau,NOUN,2743,Ehefrau,genitive_singular,False
Ehefrau,NOUN,2743,Ehefrauen,nominative_plural,False
herrlich,ADV,2744,herrlich,lemma,True
sinnlos,ADV,2745,sinnlos,lemma,True
Ausnahme,NOUN,2746,Ausnahme,lemma,True
Ausnahme,NOUN,2746,Ausnahme,genitive_singular,False
Ausnahme,NOUN,2746,Ausnahmen,nominative_plural,False
gewöhnlich,ADJ,2747,gewöhnlich,lemma,True
Millimeter,NOUN,2748,Millimeter,lemma,True
Millimeter,NOUN,2748,Millimeters,genitive_singular,False
Millimeter,NOUN,2748,Millimeter,nominative_plural,False
weglaufen,VERB,2749,weglaufen,lemma,True
weglaufen,VERB,2749,lief weg,preterite_3sg,False
weglaufen,VERB,2749,weggelaufen,participle_ii,False
Kleinigkeit,NOUN,2750,Kleinigkeit,lemma,True
Kleinigkeit,NOUN,2750,Kleinigkeit,genitive_singular,False
Kleinigkeit,NOUN,2750,Kleinigkeiten,nominative_plural,False
Medium,NOUN,2751,Medium,lemma,True
Medium,NOUN,2751,Mediums,genitive_singular,False
Medium,NOUN,2751,Medien,nominative_plural,False
anständig,ADV,2752,anständig,lemma,True
Derek,ADV,2753,Derek,lemma,True
Vorschrift,NOUN,2754,Vorschrift,lemma,True
Vorschrift,NOUN,2754,Vorschrift,genitive_singular,False
Vorschrift,NOUN,2754,Vorschriften,nominative_plural,False
eindringen,VERB,2755,eindringen,lemma,True
eindringen,VERB,2755,drang ein,preterite_3sg,False
eindringen,VERB,2755,eingedrungen,participle_ii,False
Aufzeichnung,NOUN,2756,Aufzeichnung,lemma,True
Aufzeichnung,NOUN,2756,Aufzeichnung,genitive_singular,False
Aufzeichnung,NOUN,2756,Aufzeichnungen,nominative_plural,False
unglaublich,ADJ,2757,unglaublich,lemma,True
vereinigen,VERB,2758,vereinigen,lemma,True
vereinigen,VERB,2758,vereinigte,preterite_3sg,False
vereinigen,VERB,2758,vereinigt,participle_ii,False
ausdenken,VERB,2759,ausdenken,lemma,True
ausdenken,VERB,2759,erdachte aus,preterite_3sg,False
ausdenken,VERB,2759,ausgedacht,participle_ii,False
merkwürdig,ADJ,2760,merkwürdig,lemma,True
Badezimmer,NOUN,2761,Badezimmer,lemma,True
Badezimmer,NOUN,2761,Badezimmers,genitive_singular,False
Badezimmer,NOUN,2761,Badezimmer,nominative_plural,False
dreimal,ADV,2762,dreimal,lemma,True
zweitens,ADV,2763,zweitens,lemma,True
Drachen,NOUN,2764,Drachen,lemma,True
Drachen,NOUN,2764,Drachens,genitive_singular,False
Drachen,NOUN,2764,Drachen,nominative_plural,False
Bahnhof,NOUN,2765,Bahnhof,lemma,True
Bahnhof,NOUN,2765,Bahnhofs,genitive_singular,False
Bahnhof,NOUN,2765,Bahnhöfe,nominative_plural,False
erschöpfen,VERB,2766,erschöpfen,lemma,True
erschöpfen,VERB,2766,erschöpfte,preterite_3sg,False
erschöpfen,VERB,2766,erschöpft,participle_ii,False
Sender,NOUN,2767,Sender,lemma,True
Sender,NOUN,2767,Senders,genitive_singular,False
Sender,NOUN,2767,Sender,nominative_plural,False
Enkel,NOUN,2768,Enkel,lemma,True
Enkel,NOUN,2768,Enkels,genitive_singular,False
Enkel,NOUN,2768,Enkel,nominative_plural,False
Spanisch,ADV,2769,Spanisch,lemma,True
Hexe,NOUN,2770,Hexe,lemma,True
Hexe,NOUN,2770,Hexe,genitive_singular,False
Hexe,NOUN,2770,Hexen,nominative_plural,False
live,ADV,2771,live,lemma,True
legendär,ADJ,2772,legendär,lemma,True
taub,ADV,2773,taub,lemma,True
unangenehm,ADV,2774,unangenehm,lemma,True
freuen,VERB,2775,freuen,lemma,True
freuen,VERB,2775,freute,preterite_3sg,False
freuen,VERB,2775,gefreut,participle_ii,False
Version,NOUN,2776,Version,lemma,True
Version,NOUN,2776,Version,genitive_singular,False
Version,NOUN,2776,Versionen,nominative_plural,False
konzeren,VERB,2777,konzeren,lemma,True
konzeren,VERB,2777,konzerte,preterite_3sg,False
konzeren,VERB,2777,konzert,participle_ii,False
hopp,VERB,2778,hopp,lemma,True
hopp,VERB,2778,hoppt,preterite_3sg,False
hopp,VERB,2778,gehoppt,participle_ii,False
wiederzusehen,VERB,2779,wiederzusehen,lemma,True
wiederzusehen,VERB,2779,wiederzusah,preterite_3sg,False
wiederzusehen,VERB,2779,wiederzusehen,participle_ii,False
böse,PRON,2780,böse,lemma,True
herzlich,ADV,2781,herzlich,lemma,True
verwunden,VERB,2782,verwunden,lemma,True
verwunden,VERB,2782,verwundete,preterite_3sg,False
verwunden,VERB,2782,verwundet,participle_ii,False
Münze,NOUN,2783,Münze,lemma,True
Münze,NOUN,2783,Münze,genitive_singular,False
Münze,NOUN,2783,Münzen,nominative_plural,False
Tasche,NOUN,2784,Tasche,lemma,True
Tasche,NOUN,2784,Tasche,genitive_singular,False
Tasche,NOUN,2784,Taschen,nominative_plural,False
heftig,ADV,2785,heftig,lemma,True
ablegen,VERB,2786,ablegen,lemma,True
ablegen,VERB,2786,legte ab,preterite_3sg,False
ablegen,VERB,2786,abgelegt,participle_ii,False
köstlich,ADV,2787,köstlich,lemma,True
Einheit,NOUN,2788,Einheit,lemma,True
Einheit,NOUN,2788,Einheit,genitive_singular,False
Einheit,NOUN,2788,Einheiten,nominative_plural,False
Personal,NOUN,2789,Personal,lemma,True
Personal,NOUN,2789,Personals,genitive_singular,False
Personal,NOUN,2789,Personal,nominative_plural,False
freilassen,VERB,2790,freilassen,lemma,True
freilassen,VERB,2790,ließ frei,preterite_3sg,False
freilassen,VERB,2790,freigelassen,participle_ii,False
anschießen,VERB,2791,anschießen,lemma,True
anschießen,VERB,2791,schoss an,preterite_3sg,False
anschießen,VERB,2791,angeschossen,participle_ii,False
Zone,NOUN,2792,Zone,lemma,True
Zone,NOUN,2792,Zone,genitive_singular,False
Zone,NOUN,2792,Zonen,nominative_plural,False
besetzen,VERB,2793,besetzen,lemma,True
besetzen,VERB,2793,besetzte,preterite_3sg,False
besetzen,VERB,2793,besetzt,participle_ii,False
befolgen,VERB,2794,befolgen,lemma,True
befolgen,VERB,2794,befolgte,preterite_3sg,False
befolgen,VERB,2794,befolgt,participle_ii,False
Sklave,NOUN,2795,Sklave,lemma,True
Sklave,NOUN,2795,Sklaven,genitive_singular,False
Sklave,NOUN,2795,Sklaven,nominative_plural,False
Laune,NOUN,2796,Laune,lemma,True
Laune,NOUN,2796,Laune,genitive_singular,False
Laune,NOUN,2796,Launen,nominative_plural,False
Asche,NOUN,2797,Asche,lemma,True
Asche,NOUN,2797,Asche,genitive_singular,False
Asche,NOUN,2797,Aschen,nominative_plural,False
Spion,NOUN,2798,Spion,lemma,True
Spion,NOUN,2798,Spions,genitive_singular,False
Spion,NOUN,2798,Spione,nominative_plural,False
scharf,ADJ,2799,scharf,lemma,True
hervorragend,ADV,2800,hervorragend,lemma,True
verärgern,ADV,2801,verärgern,lemma,True
lenken,VERB,2802,lenken,lemma,True
lenken,VERB,2802,lenkte,preterite_3sg,False
lenken,VERB,2802,gelenkt,participle_ii,False
Überfall,NOUN,2803,Überfall,lemma,True
Überfall,NOUN,2803,Überfalls,genitive_singular,False
Überfall,NOUN,2803,Überfälle,nominative_plural,False
unwichtig,ADV,2804,unwichtig,lemma,True
Linker,NOUN,2805,Linker,lemma,True
Linker,NOUN,2805,Linkers,genitive_singular,False
Linker,NOUN,2805,Linker,nominative_plural,False
Übung,NOUN,2806,Übung,lemma,True
Übung,NOUN,2806,Übung,genitive_singular,False
Übung,NOUN,2806,Übungen,nominative_plural,False
Buffy,NOUN,2807,Buffy,lemma,True
Buffy,NOUN,2807,Buffy,genitive_singular,False
Buffy,NOUN,2807,Buffys,nominative_plural,False
ablaufen,VERB,2808,ablaufen,lemma,True
ablaufen,VERB,2808,lief ab,preterite_3sg,False
ablaufen,VERB,2808,abgelaufen,participle_ii,False
gesund,ADJ,2809,gesund,lemma,True
Franzose,NOUN,2810,Franzose,lemma,True
Franzose,NOUN,2810,Franzosen,genitive_singular,False
Franzose,NOUN,2810,Franzosen,nominative_plural,False
Schwäche,NOUN,2811,Schwäche,lemma,True
Schwäche,NOUN,2811,Schwäche,genitive_singular,False
Schwäche,NOUN,2811,Schwächen,nominative_plural,False
grant,ADV,2812,grant,lemma,True
atmen,VERB,2813,atmen,lemma,True
atmen,VERB,2813,atmete,preterite_3sg,False
atmen,VERB,2813,geatmet,participle_ii,False
Assistent,NOUN,2814,Assistent,lemma,True
Assistent,NOUN,2814,Assistenten,genitive_singular,False
Assistent,NOUN,2814,Assistenten,nominative_plural,False
ersticken,VERB,2815,ersticken,lemma,True
ersticken,VERB,2815,erstickte,preterite_3sg,False
ersticken,VERB,2815,erstickt,participle_ii,False
erleichtern,VERB,2816,erleichtern,lemma,True
erleichtern,VERB,2816,erleichterte,preterite_3sg,False
erleichtern,VERB,2816,erleichtert,participle_ii,False
Passagier,NOUN,2817,Passagier,lemma,True
Passagier,NOUN,2817,Passagiers,genitive_singular,False
Passagier,NOUN,2817,Passagiere,nominative_plural,False
Ausdruck,NOUN,2818,Ausdruck,lemma,True
Ausdruck,NOUN,2818,Ausdrucks,genitive_singular,False
Ausdruck,NOUN,2818,Ausdrücke,nominative_plural,False
scheitern,VERB,2819,scheitern,lemma,True
scheitern,VERB,2819,scheiterte,preterite_3sg,False
scheitern,VERB,2819,gescheitert,participle_ii,False
pleite,ADV,2820,pleite,lemma,True
Knopf,NOUN,2821,Knopf,lemma,True
Knopf,NOUN,2821,Knopfs,genitive_singular,False
Knopf,NOUN,2821,Knöpfe,nominative_plural,False
abbrechen,VERB,2822,abbrechen,lemma,True
abbrechen,VERB,2822,brach ab,preterite_3sg,False
abbrechen,VERB,2822,abgebrochen,participle_ii,False
schlimm,ADV,2823,schlimm,lemma,True
Katie,NOUN,2824,Katie,lemma,True
Katie,NOUN,2824,Katie,genitive_singular,False
Katie,NOUN,2824,Katies,nominative_plural,False
bedauern,VERB,2825,bedauern,lemma,True
bedauern,VERB,2825,bedauerte,preterite_3sg,False
bedauern,VERB,2825,bedauert,participle_ii,False
investieren,VERB,2826,investieren,lemma,True
investieren,VERB,2826,investierte,preterite_3sg,False
investieren,VERB,2826,investiert,participle_ii,False
Shane,NOUN,2827,Shane,lemma,True
Shane,NOUN,2827,Shanes,genitive_singular,False
Shane,NOUN,2827,Shanes,nominative_plural,False
zurückgehen,VERB,2828,zurückgehen,lemma,True
zurückgehen,VERB,2828,ging zurück,preterite_3sg,False
zurückgehen,VERB,2828,zurückgegangen,participle_ii,False
trinksen,VERB,2829,trinksen,lemma,True
trinksen,VERB,2829,trinksente,preterite_3sg,False
trinksen,VERB,2829,trinkgesen,participle_ii,False
zurückbringen,VERB,2830,zurückbringen,lemma,True
zurückbringen,VERB,2830,brachte zurück,preterite_3sg,False
zurückbringen,VERB,2830,zurückgebracht,participle_ii,False
ehrlich,ADJ,2831,ehrlich,lemma,True
Rad,NOUN,2832,Rad,lemma,True
Rad,NOUN,2832,Rades,genitive_singular,False
Rad,NOUN,2832,Räder,nominative_plural,False
baden,VERB,2833,baden,lemma,True
baden,VERB,2833,badete,preterite_3sg,False
baden,VERB,2833,gebadet,participle_ii,False
mächtig,ADV,2834,mächtig,lemma,True
Objekt,NOUN,2835,Objekt,lemma,True
Objekt,NOUN,2835,Objekts,genitive_singular,False
Objekt,NOUN,2835,Objekte,nominative_plural,False
lustig,ADJ,2836,lustig,lemma,True
deuten,VERB,2837,deuten,lemma,True
deuten,VERB,2837,deutete,preterite_3sg,False
deuten,VERB,2837,gedeutet,participle_ii,False
quietschen,VERB,2838,quietschen,lemma,True
quietschen,VERB,2838,quiestschte,preterite_3sg,False
quietschen,VERB,2838,gequietscht,participle_ii,False
entgehen,VERB,2839,entgehen,lemma,True
entgehen,VERB,2839,entging,preterite_3sg,False
entgehen,VERB,2839,entgangen,participle_ii,False
Atem,NOUN,2840,Atem,lemma,True
Atem,NOUN,2840,Atems,genitive_singular,False
Atem,NOUN,2840,Atemzüge,nominative_plural,False
Flur,NOUN,2841,Flur,lemma,True
Flur,NOUN,2841,Flurs,genitive_singular,False
Flur,NOUN,2841,Flure,nominative_plural,False
Konsequenz,NOUN,2842,Konsequenz,lemma,True
Konsequenz,NOUN,2842,Konsequenz,genitive_singular,False
Konsequenz,NOUN,2842,Konsequenzen,nominative_plural,False
Zauberer,NOUN,2843,Zauberer,lemma,True
Zauberer,NOUN,2843,Zauberers,genitive_singular,False
Zauberer,NOUN,2843,Zauberer,nominative_plural,False
Umgebung,NOUN,2844,Umgebung,lemma,True
Umgebung,NOUN,2844,Umgebung,genitive_singular,False
Umgebung,NOUN,2844,Umgebungen,nominative_plural,False
verderben,VERB,2845,verderben,lemma,True
verderben,VERB,2845,verdarb,preterite_3sg,False
verderben,VERB,2845,verdorben,participle_ii,False
dunkel,VERB,2846,dunkel,lemma,True
dunkel,VERB,2846,dunkelte,preterite_3sg,False
dunkel,VERB,2846,gedunkelt,participle_ii,False
mieten,VERB,2847,mieten,lemma,True
mieten,VERB,2847,mietete,preterite_3sg,False
mieten,VERB,2847,gemietet,participle_ii,False
Erwachsene,ADJ,2848,Erwachsene,lemma,True
verpflichten,VERB,2849,verpflichten,lemma,True
verpflichten,VERB,2849,verpflichtete,preterite_3sg,False
verpflichten,VERB,2849,verpflichtet,participle_ii,False
ungewöhnlich,ADJ,2850,ungewöhnlich,lemma,True
vergessen,VERB,2851,vergessen,lemma,True
vergessen,VERB,2851,vergaß,preterite_3sg,False
vergessen,VERB,2851,vergessen,participle_ii,False
Partei,NOUN,2852,Partei,lemma,True
Partei,NOUN,2852,Partei,genitive_singular,False
Partei,NOUN,2852,Parteien,nominative_plural,False
Platz,NOUN,2853,Platz,lemma,True
Platz,NOUN,2853,Platzes,genitive_singular,False
